,ssid,rssi,gps_latitude,gps_longitude,gps_orthometric_heigth,gps_utc,computer_timestamp,computer_time_local,rssi_abs,timestamp_from_start
215,MOVISTAR_7F81,-85,40.6059025,-4.0631325,889.3,163622.00,1725813383.787238,"08/09/2024, 18:36:23.787238",15,245.1
216,MOVISTAR_7F81,-86,40.6059025,-4.0631325,889.3,163622.00,1725813383.787238,"08/09/2024, 18:36:23.787238",14,245.1
217,MOVISTAR_PLUS_7F81,-87,40.6059025,-4.0631325,889.3,163622.00,1725813383.787238,"08/09/2024, 18:36:23.787238",13,245.1
218,10F81D-TS3400series,-89,40.6059025,-4.0631325,889.3,163622.00,1725813383.787238,"08/09/2024, 18:36:23.787238",11,245.1
219,iPhone de Carlos (2),-66,40.60590333333333,-4.063132,889.8,163630.00,1725813391.287319,"08/09/2024, 18:36:31.287319",34,252.6
220,MOVISTAR_7F81,-77,40.60590333333333,-4.063132,889.8,163630.00,1725813391.287319,"08/09/2024, 18:36:31.287319",23,252.6
221,MOVISTAR_PLUS_7F81,-86,40.60590333333333,-4.063132,889.8,163630.00,1725813391.287319,"08/09/2024, 18:36:31.287319",14,252.6
222,MOVISTAR_7F81,-86,40.60590333333333,-4.063132,889.8,163630.00,1725813391.287319,"08/09/2024, 18:36:31.287319",14,252.6
223,10F81D-TS3400series,-88,40.60590333333333,-4.063132,889.8,163630.00,1725813391.287319,"08/09/2024, 18:36:31.287319",12,252.6
224,iPhone de Carlos (2),-66,40.605904833333334,-4.063133,889.7,163636.00,1725813396.985621,"08/09/2024, 18:36:36.985621",34,258.3
225,MOVISTAR_7F81,-81,40.605904833333334,-4.063133,889.7,163636.00,1725813396.985621,"08/09/2024, 18:36:36.985621",19,258.3
226,MOVISTAR_PLUS_7F81,-88,40.605904833333334,-4.063133,889.7,163636.00,1725813396.985621,"08/09/2024, 18:36:36.985621",12,258.3
227,MOVISTAR_7F81,-88,40.605904833333334,-4.063133,889.7,163636.00,1725813396.985621,"08/09/2024, 18:36:36.985621",12,258.3
228,10F81D-TS3400series,-88,40.605904833333334,-4.063133,889.7,163636.00,1725813396.985621,"08/09/2024, 18:36:36.985621",12,258.3
229,iPhone de Carlos (2),-66,40.605905,-4.063132833333333,889.4,163641.00,1725813401.383188,"08/09/2024, 18:36:41.383188",34,262.7
230,MOVISTAR_7F81,-80,40.605905,-4.063132833333333,889.4,163641.00,1725813401.383188,"08/09/2024, 18:36:41.383188",20,262.7
231,MOVISTAR_7F81,-86,40.605905,-4.063132833333333,889.4,163641.00,1725813401.383188,"08/09/2024, 18:36:41.383188",14,262.7
232,MOVISTAR_PLUS_7F81,-87,40.605905,-4.063132833333333,889.4,163641.00,1725813401.383188,"08/09/2024, 18:36:41.383188",13,262.7
233,10F81D-TS3400series,-89,40.605905,-4.063132833333333,889.4,163641.00,1725813401.383188,"08/09/2024, 18:36:41.383188",11,262.7
234,iPhone de Carlos (2),-65,40.60590583333333,-4.063133666666666,889.3,163645.00,1725813405.473565,"08/09/2024, 18:36:45.473565",35,266.8
235,MOVISTAR_7F81,-82,40.60590583333333,-4.063133666666666,889.3,163645.00,1725813405.473565,"08/09/2024, 18:36:45.473565",18,266.8
236,MOVISTAR_7F81,-86,40.60590583333333,-4.063133666666666,889.3,163645.00,1725813405.473565,"08/09/2024, 18:36:45.473565",14,266.8
237,MOVISTAR_PLUS_7F81,-87,40.60590583333333,-4.063133666666666,889.3,163645.00,1725813405.473565,"08/09/2024, 18:36:45.473565",13,266.8
238,10F81D-TS3400series,-88,40.60590583333333,-4.063133666666666,889.3,163645.00,1725813405.473565,"08/09/2024, 18:36:45.473565",12,266.8
239,iPhone de Carlos (2),-69,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",31,271.3
240,MOVISTAR_7F81,-81,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",19,271.3
241,MOVISTAR_PLUS_7F81,-85,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",15,271.3
242,MOVISTAR_7F81,-85,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",15,271.3
243,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00,-88,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",12,271.3
244,10F81D-TS3400series,-88,40.60590633333333,-4.063135,889.1,163649.00,1725813409.965452,"08/09/2024, 18:36:49.965452",12,271.3
245,iPhone de Carlos (2),-65,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",35,275.4
246,MOVISTAR_7F81,-75,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",25,275.4
247,MOVISTAR_PLUS_7F81,-85,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",15,275.4
248,MOVISTAR_7F81,-85,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",15,275.4
249,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00,-87,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",13,275.4
250,VODAFONEBA0112_5G,-87,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",13,275.4
251,10F81D-TS3400series,-89,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",11,275.4
252,vodafoneBA1832,-92,40.605907333333334,-4.063136666666667,889.1,163653.00,1725813414.061222,"08/09/2024, 18:36:54.061222",8,275.4
