,ssid,rssi,gps_latitude,gps_longitude,gps_orthometric_heigth,gps_utc,computer_timestamp,computer_time_local,rssi_abs,timestamp_from_start
0,MOVISTAR_7F81,-66,40.605825333333335,-4.062910666666666,895.4,154145.00,1727797306.741085,"01/10/2024, 17:41:46.741085",34,0.0
1,MOVISTAR_7F81,-79,40.605826,-4.062911166666667,895.3,154148.00,1727797308.532742,"01/10/2024, 17:41:48.532742",21,1.8
2,MOVISTAR_PLUS_7F81,-76,40.605826,-4.062911166666667,895.3,154148.00,1727797308.532742,"01/10/2024, 17:41:48.532742",24,1.8
3,MOVISTAR_PLUS_7F81,-76,40.6058265,-4.062911166666667,895.3,154150.00,1727797310.118344,"01/10/2024, 17:41:50.118344",24,3.4
4,MOVISTAR_7F81,-66,40.6058265,-4.062911166666667,895.3,154150.00,1727797310.118344,"01/10/2024, 17:41:50.118344",34,3.4
5,MOVISTAR_PLUS_7F81,-76,40.60582683333333,-4.062911166666667,895.2,154151.00,1727797311.707376,"01/10/2024, 17:41:51.707376",24,5.0
6,MOVISTAR_7F81,-75,40.60582683333333,-4.062911166666667,895.2,154151.00,1727797311.707376,"01/10/2024, 17:41:51.707376",25,5.0
7,MOVISTAR_PLUS_7F81,-77,40.605827833333336,-4.0629116666666665,895.2,154155.00,1727797315.007865,"01/10/2024, 17:41:55.007865",23,8.3
8,MOVISTAR_7F81,-67,40.605827833333336,-4.0629116666666665,895.2,154155.00,1727797315.007865,"01/10/2024, 17:41:55.007865",33,8.3
9,MOVISTAR_PLUS_7F81,-75,40.60582816666667,-4.062912,895.1,154157.00,1727797317.296115,"01/10/2024, 17:41:57.296115",25,10.6
10,MOVISTAR_7F81,-73,40.60582816666667,-4.062912,895.1,154157.00,1727797317.296115,"01/10/2024, 17:41:57.296115",27,10.6
11,MOVISTAR_PLUS_7F81,-75,40.60582866666667,-4.062912166666667,895.1,154159.00,1727797319.388494,"01/10/2024, 17:41:59.388494",25,12.6
12,MOVISTAR_7F81,-68,40.60582866666667,-4.062912166666667,895.1,154159.00,1727797319.388494,"01/10/2024, 17:41:59.388494",32,12.6
13,MOVISTAR_7F81,-75,40.605829166666666,-4.062912666666667,895.1,154201.00,1727797321.483057,"01/10/2024, 17:42:01.483057",25,14.7
14,MOVISTAR_PLUS_7F81,-75,40.605829166666666,-4.062912666666667,895.1,154201.00,1727797321.483057,"01/10/2024, 17:42:01.483057",25,14.7
15,MOVISTAR_7F81,-72,40.605829166666666,-4.062912666666667,895.1,154201.00,1727797321.483057,"01/10/2024, 17:42:01.483057",28,14.7
16,MOVISTAR_7F81,-75,40.6058295,-4.062913166666666,895.0,154203.00,1727797323.773422,"01/10/2024, 17:42:03.773422",25,17.0
17,MOVISTAR_PLUS_7F81,-75,40.6058295,-4.062913166666666,895.0,154203.00,1727797323.773422,"01/10/2024, 17:42:03.773422",25,17.0
18,MOVISTAR_7F81,-69,40.6058295,-4.062913166666666,895.0,154203.00,1727797323.773422,"01/10/2024, 17:42:03.773422",31,17.0
19,MOVISTAR_7F81,-75,40.60582983333333,-4.062914,895.0,154206.00,1727797326.971157,"01/10/2024, 17:42:06.971157",25,20.2
20,MOVISTAR_PLUS_7F81,-75,40.60582983333333,-4.062914,895.0,154206.00,1727797326.971157,"01/10/2024, 17:42:06.971157",25,20.2
21,MOVISTAR_7F81,-72,40.60582983333333,-4.062914,895.0,154206.00,1727797326.971157,"01/10/2024, 17:42:06.971157",28,20.2
22,MOVISTAR_7F81,-75,40.605830166666664,-4.0629145,895.0,154208.00,1727797328.85586,"01/10/2024, 17:42:08.855860",25,22.1
23,MOVISTAR_PLUS_7F81,-75,40.605830166666664,-4.0629145,895.0,154208.00,1727797328.85586,"01/10/2024, 17:42:08.855860",25,22.1
24,MOVISTAR_7F81,-71,40.605830166666664,-4.0629145,895.0,154208.00,1727797328.85586,"01/10/2024, 17:42:08.855860",29,22.1
25,MOVISTAR_7F81,-75,40.60583066666667,-4.0629155,895.0,154211.00,1727797331.592516,"01/10/2024, 17:42:11.592516",25,24.9
26,MOVISTAR_PLUS_7F81,-75,40.60583066666667,-4.0629155,895.0,154211.00,1727797331.592516,"01/10/2024, 17:42:11.592516",25,24.9
27,MOVISTAR_7F81,-70,40.60583066666667,-4.0629155,895.0,154211.00,1727797331.592516,"01/10/2024, 17:42:11.592516",30,24.9
28,MOVISTAR_PLUS_7F81,-77,40.60583066666667,-4.062915833333333,895.0,154212.00,1727797333.28509,"01/10/2024, 17:42:13.285090",23,26.5
29,MOVISTAR_7F81,-76,40.60583066666667,-4.062915833333333,895.0,154212.00,1727797333.28509,"01/10/2024, 17:42:13.285090",24,26.5
30,MOVISTAR_7F81,-72,40.60583066666667,-4.062915833333333,895.0,154212.00,1727797333.28509,"01/10/2024, 17:42:13.285090",28,26.5
31,MOVISTAR_7F81,-76,40.605830833333336,-4.062917,895.0,154216.00,1727797336.573991,"01/10/2024, 17:42:16.573991",24,29.8
32,MOVISTAR_PLUS_7F81,-76,40.605830833333336,-4.062917,895.0,154216.00,1727797336.573991,"01/10/2024, 17:42:16.573991",24,29.8
33,MOVISTAR_7F81,-72,40.605830833333336,-4.062917,895.0,154216.00,1727797336.573991,"01/10/2024, 17:42:16.573991",28,29.8
34,MOVISTAR_7F81,-76,40.605830833333336,-4.062917166666667,895.0,154218.00,1727797338.961153,"01/10/2024, 17:42:18.961153",24,32.2
35,MOVISTAR_PLUS_7F81,-76,40.605830833333336,-4.062917166666667,895.0,154218.00,1727797338.961153,"01/10/2024, 17:42:18.961153",24,32.2
36,MOVISTAR_7F81,-70,40.605830833333336,-4.062917166666667,895.0,154218.00,1727797338.961153,"01/10/2024, 17:42:18.961153",30,32.2
37,MOVISTAR_7F81,-75,40.605830833333336,-4.0629175,895.0,154220.00,1727797341.148163,"01/10/2024, 17:42:21.148163",25,34.4
38,MOVISTAR_PLUS_7F81,-75,40.605830833333336,-4.0629175,895.0,154220.00,1727797341.148163,"01/10/2024, 17:42:21.148163",25,34.4
39,MOVISTAR_7F81,-71,40.605830833333336,-4.0629175,895.0,154220.00,1727797341.148163,"01/10/2024, 17:42:21.148163",29,34.4
40,MOVISTAR_7F81,-74,40.605831,-4.062917666666666,894.9,154222.00,1727797343.334121,"01/10/2024, 17:42:23.334121",26,36.6
41,MOVISTAR_PLUS_7F81,-74,40.605831,-4.062917666666666,894.9,154222.00,1727797343.334121,"01/10/2024, 17:42:23.334121",26,36.6
42,MOVISTAR_7F81,-73,40.605831,-4.062917666666666,894.9,154222.00,1727797343.334121,"01/10/2024, 17:42:23.334121",27,36.6
43,MOVISTAR_7F81,-74,40.605831,-4.062918,894.9,154224.00,1727797345.525658,"01/10/2024, 17:42:25.525658",26,38.8
44,MOVISTAR_PLUS_7F81,-74,40.605831,-4.062918,894.9,154224.00,1727797345.525658,"01/10/2024, 17:42:25.525658",26,38.8
45,MOVISTAR_7F81,-68,40.605831,-4.062918,894.9,154224.00,1727797345.525658,"01/10/2024, 17:42:25.525658",32,38.8
46,MOVISTAR_7F81,-73,40.60583066666667,-4.0629185,894.7,154228.00,1727797348.811297,"01/10/2024, 17:42:28.811297",27,42.1
47,MOVISTAR_PLUS_7F81,-73,40.60583066666667,-4.0629185,894.7,154228.00,1727797348.811297,"01/10/2024, 17:42:28.811297",27,42.1
48,MOVISTAR_7F81,-72,40.60583066666667,-4.0629185,894.7,154228.00,1727797348.811297,"01/10/2024, 17:42:28.811297",28,42.1
49,MOVISTAR_7F81,-74,40.605830833333336,-4.062918833333334,894.7,154230.00,1727797350.896447,"01/10/2024, 17:42:30.896447",26,44.2
50,MOVISTAR_PLUS_7F81,-74,40.605830833333336,-4.062918833333334,894.7,154230.00,1727797350.896447,"01/10/2024, 17:42:30.896447",26,44.2
51,MOVISTAR_7F81,-69,40.605830833333336,-4.062918833333334,894.7,154230.00,1727797350.896447,"01/10/2024, 17:42:30.896447",31,44.2
52,MOVISTAR_7F81,-75,40.605831,-4.062919166666667,894.7,154232.00,1727797352.683016,"01/10/2024, 17:42:32.683016",25,45.9
53,MOVISTAR_PLUS_7F81,-75,40.605831,-4.062919166666667,894.7,154232.00,1727797352.683016,"01/10/2024, 17:42:32.683016",25,45.9
54,MOVISTAR_7F81,-70,40.605831,-4.062919166666667,894.7,154232.00,1727797352.683016,"01/10/2024, 17:42:32.683016",30,45.9
55,CASA,-91,40.605831,-4.062919,894.7,154234.00,1727797354.473074,"01/10/2024, 17:42:34.473074",9,47.7
56,MOVISTAR_7F81,-75,40.605831,-4.062919,894.7,154234.00,1727797354.473074,"01/10/2024, 17:42:34.473074",25,47.7
57,MOVISTAR_PLUS_7F81,-75,40.605831,-4.062919,894.7,154234.00,1727797354.473074,"01/10/2024, 17:42:34.473074",25,47.7
58,MOVISTAR_7F81,-66,40.605831,-4.062919,894.7,154234.00,1727797354.473074,"01/10/2024, 17:42:34.473074",34,47.7
59,Zyxel_09A2,-27,40.605831,-4.062919,894.7,154234.00,1727797354.473074,"01/10/2024, 17:42:34.473074",73,47.7
60,CASA,-91,40.605831,-4.062919,894.7,154236.00,1727797356.467434,"01/10/2024, 17:42:36.467434",9,49.7
61,MOVISTAR_7F81,-75,40.605831,-4.062919,894.7,154236.00,1727797356.467434,"01/10/2024, 17:42:36.467434",25,49.7
62,MOVISTAR_PLUS_7F81,-75,40.605831,-4.062919,894.7,154236.00,1727797356.467434,"01/10/2024, 17:42:36.467434",25,49.7
63,MOVISTAR_7F81,-66,40.605831,-4.062919,894.7,154236.00,1727797356.467434,"01/10/2024, 17:42:36.467434",34,49.7
64,Zyxel_09A2,-27,40.605831,-4.062919,894.7,154236.00,1727797356.467434,"01/10/2024, 17:42:36.467434",73,49.7
65,CASA,-91,40.60583033333333,-4.062918833333334,894.6,154239.00,1727797359.257943,"01/10/2024, 17:42:39.257943",9,52.5
66,MOVISTAR_7F81,-75,40.60583033333333,-4.062918833333334,894.6,154239.00,1727797359.257943,"01/10/2024, 17:42:39.257943",25,52.5
67,MOVISTAR_PLUS_7F81,-75,40.60583033333333,-4.062918833333334,894.6,154239.00,1727797359.257943,"01/10/2024, 17:42:39.257943",25,52.5
68,MOVISTAR_7F81,-70,40.60583033333333,-4.062918833333334,894.6,154239.00,1727797359.257943,"01/10/2024, 17:42:39.257943",30,52.5
69,Zyxel_09A2,-31,40.60583033333333,-4.062918833333334,894.6,154239.00,1727797359.257943,"01/10/2024, 17:42:39.257943",69,52.5
70,CASA,-91,40.60582983333333,-4.062918666666667,894.5,154241.00,1727797362.053491,"01/10/2024, 17:42:42.053491",9,55.3
71,MOVISTAR_PLUS_7F81,-77,40.60582983333333,-4.062918666666667,894.5,154241.00,1727797362.053491,"01/10/2024, 17:42:42.053491",23,55.3
72,MOVISTAR_7F81,-76,40.60582983333333,-4.062918666666667,894.5,154241.00,1727797362.053491,"01/10/2024, 17:42:42.053491",24,55.3
73,MOVISTAR_7F81,-70,40.60582983333333,-4.062918666666667,894.5,154241.00,1727797362.053491,"01/10/2024, 17:42:42.053491",30,55.3
74,Zyxel_09A2,-36,40.60582983333333,-4.062918666666667,894.5,154241.00,1727797362.053491,"01/10/2024, 17:42:42.053491",64,55.3
75,CASA,-91,40.6058295,-4.062918666666667,894.5,154243.00,1727797363.637412,"01/10/2024, 17:42:43.637412",9,56.9
76,MOVISTAR_PLUS_7F81,-77,40.6058295,-4.062918666666667,894.5,154243.00,1727797363.637412,"01/10/2024, 17:42:43.637412",23,56.9
77,MOVISTAR_7F81,-76,40.6058295,-4.062918666666667,894.5,154243.00,1727797363.637412,"01/10/2024, 17:42:43.637412",24,56.9
78,MOVISTAR_7F81,-73,40.6058295,-4.062918666666667,894.5,154243.00,1727797363.637412,"01/10/2024, 17:42:43.637412",27,56.9
79,Zyxel_09A2,-36,40.6058295,-4.062918666666667,894.5,154243.00,1727797363.637412,"01/10/2024, 17:42:43.637412",64,56.9
80,CASA,-91,40.60582933333333,-4.062918666666667,894.4,154244.00,1727797365.022949,"01/10/2024, 17:42:45.022949",9,58.3
81,MOVISTAR_PLUS_7F81,-77,40.60582933333333,-4.062918666666667,894.4,154244.00,1727797365.022949,"01/10/2024, 17:42:45.022949",23,58.3
82,MOVISTAR_7F81,-76,40.60582933333333,-4.062918666666667,894.4,154244.00,1727797365.022949,"01/10/2024, 17:42:45.022949",24,58.3
83,MOVISTAR_7F81,-73,40.60582933333333,-4.062918666666667,894.4,154244.00,1727797365.022949,"01/10/2024, 17:42:45.022949",27,58.3
84,Zyxel_09A2,-36,40.60582933333333,-4.062918666666667,894.4,154244.00,1727797365.022949,"01/10/2024, 17:42:45.022949",64,58.3
85,CASA,-91,40.605829,-4.062918666666667,894.4,154246.00,1727797366.406318,"01/10/2024, 17:42:46.406318",9,59.7
86,MOVISTAR_7F81,-78,40.605829,-4.062918666666667,894.4,154246.00,1727797366.406318,"01/10/2024, 17:42:46.406318",22,59.7
87,MOVISTAR_PLUS_7F81,-78,40.605829,-4.062918666666667,894.4,154246.00,1727797366.406318,"01/10/2024, 17:42:46.406318",22,59.7
88,MOVISTAR_7F81,-72,40.605829,-4.062918666666667,894.4,154246.00,1727797366.406318,"01/10/2024, 17:42:46.406318",28,59.7
89,Zyxel_09A2,-36,40.605829,-4.062918666666667,894.4,154246.00,1727797366.406318,"01/10/2024, 17:42:46.406318",64,59.7
90,CASA,-91,40.605828833333334,-4.062918833333334,894.3,154248.00,1727797369.197259,"01/10/2024, 17:42:49.197259",9,62.5
91,MOVISTAR_7F81,-75,40.605828833333334,-4.062918833333334,894.3,154248.00,1727797369.197259,"01/10/2024, 17:42:49.197259",25,62.5
92,MOVISTAR_PLUS_7F81,-75,40.605828833333334,-4.062918833333334,894.3,154248.00,1727797369.197259,"01/10/2024, 17:42:49.197259",25,62.5
93,MOVISTAR_7F81,-69,40.605828833333334,-4.062918833333334,894.3,154248.00,1727797369.197259,"01/10/2024, 17:42:49.197259",31,62.5
94,Zyxel_09A2,-36,40.605828833333334,-4.062918833333334,894.3,154248.00,1727797369.197259,"01/10/2024, 17:42:49.197259",64,62.5
95,CASA,-91,40.6058285,-4.062919,894.2,154250.00,1727797370.788886,"01/10/2024, 17:42:50.788886",9,64.0
96,MOVISTAR_7F81,-75,40.6058285,-4.062919,894.2,154250.00,1727797370.788886,"01/10/2024, 17:42:50.788886",25,64.0
97,MOVISTAR_PLUS_7F81,-75,40.6058285,-4.062919,894.2,154250.00,1727797370.788886,"01/10/2024, 17:42:50.788886",25,64.0
98,MOVISTAR_7F81,-71,40.6058285,-4.062919,894.2,154250.00,1727797370.788886,"01/10/2024, 17:42:50.788886",29,64.0
99,Zyxel_09A2,-24,40.6058285,-4.062919,894.2,154250.00,1727797370.788886,"01/10/2024, 17:42:50.788886",76,64.0
100,CASA,-91,40.60582816666667,-4.062918833333334,894.2,154251.00,1727797372.171382,"01/10/2024, 17:42:52.171382",9,65.4
101,MOVISTAR_7F81,-74,40.60582816666667,-4.062918833333334,894.2,154251.00,1727797372.171382,"01/10/2024, 17:42:52.171382",26,65.4
102,MOVISTAR_PLUS_7F81,-74,40.60582816666667,-4.062918833333334,894.2,154251.00,1727797372.171382,"01/10/2024, 17:42:52.171382",26,65.4
103,MOVISTAR_7F81,-70,40.60582816666667,-4.062918833333334,894.2,154251.00,1727797372.171382,"01/10/2024, 17:42:52.171382",30,65.4
104,Zyxel_09A2,-32,40.60582816666667,-4.062918833333334,894.2,154251.00,1727797372.171382,"01/10/2024, 17:42:52.171382",68,65.4
105,CASA,-91,40.605827833333336,-4.0629185,894.1,154253.00,1727797373.582783,"01/10/2024, 17:42:53.582783",9,66.8
106,MOVISTAR_7F81,-74,40.605827833333336,-4.0629185,894.1,154253.00,1727797373.582783,"01/10/2024, 17:42:53.582783",26,66.8
107,MOVISTAR_PLUS_7F81,-74,40.605827833333336,-4.0629185,894.1,154253.00,1727797373.582783,"01/10/2024, 17:42:53.582783",26,66.8
108,MOVISTAR_7F81,-73,40.605827833333336,-4.0629185,894.1,154253.00,1727797373.582783,"01/10/2024, 17:42:53.582783",27,66.8
109,Zyxel_09A2,-32,40.605827833333336,-4.0629185,894.1,154253.00,1727797373.582783,"01/10/2024, 17:42:53.582783",68,66.8
110,CASA,-91,40.605827833333336,-4.062918333333333,894.1,154254.00,1727797374.968269,"01/10/2024, 17:42:54.968269",9,68.2
111,MOVISTAR_7F81,-74,40.605827833333336,-4.062918333333333,894.1,154254.00,1727797374.968269,"01/10/2024, 17:42:54.968269",26,68.2
112,MOVISTAR_PLUS_7F81,-74,40.605827833333336,-4.062918333333333,894.1,154254.00,1727797374.968269,"01/10/2024, 17:42:54.968269",26,68.2
113,MOVISTAR_7F81,-69,40.605827833333336,-4.062918333333333,894.1,154254.00,1727797374.968269,"01/10/2024, 17:42:54.968269",31,68.2
114,Zyxel_09A2,-33,40.605827833333336,-4.062918333333333,894.1,154254.00,1727797374.968269,"01/10/2024, 17:42:54.968269",67,68.2
115,CASA,-91,40.6058275,-4.062918,893.9,154257.00,1727797377.763021,"01/10/2024, 17:42:57.763021",9,71.0
116,MOVISTAR_7F81,-78,40.6058275,-4.062918,893.9,154257.00,1727797377.763021,"01/10/2024, 17:42:57.763021",22,71.0
117,MOVISTAR_PLUS_7F81,-78,40.6058275,-4.062918,893.9,154257.00,1727797377.763021,"01/10/2024, 17:42:57.763021",22,71.0
118,MOVISTAR_7F81,-72,40.6058275,-4.062918,893.9,154257.00,1727797377.763021,"01/10/2024, 17:42:57.763021",28,71.0
119,Zyxel_09A2,-33,40.6058275,-4.062918,893.9,154257.00,1727797377.763021,"01/10/2024, 17:42:57.763021",67,71.0
120,CASA,-91,40.6058275,-4.062918,893.9,154258.00,1727797379.346875,"01/10/2024, 17:42:59.346875",9,72.6
121,MOVISTAR_7F81,-78,40.6058275,-4.062918,893.9,154258.00,1727797379.346875,"01/10/2024, 17:42:59.346875",22,72.6
122,MOVISTAR_PLUS_7F81,-78,40.6058275,-4.062918,893.9,154258.00,1727797379.346875,"01/10/2024, 17:42:59.346875",22,72.6
123,MOVISTAR_7F81,-71,40.6058275,-4.062918,893.9,154258.00,1727797379.346875,"01/10/2024, 17:42:59.346875",29,72.6
124,Zyxel_09A2,-33,40.6058275,-4.062918,893.9,154258.00,1727797379.346875,"01/10/2024, 17:42:59.346875",67,72.6
125,CASA,-91,40.6058275,-4.062917833333334,893.9,154300.00,1727797380.730378,"01/10/2024, 17:43:00.730378",9,74.0
126,MOVISTAR_7F81,-78,40.6058275,-4.062917833333334,893.9,154300.00,1727797380.730378,"01/10/2024, 17:43:00.730378",22,74.0
127,MOVISTAR_PLUS_7F81,-78,40.6058275,-4.062917833333334,893.9,154300.00,1727797380.730378,"01/10/2024, 17:43:00.730378",22,74.0
128,MOVISTAR_7F81,-71,40.6058275,-4.062917833333334,893.9,154300.00,1727797380.730378,"01/10/2024, 17:43:00.730378",29,74.0
129,Zyxel_09A2,-33,40.6058275,-4.062917833333334,893.9,154300.00,1727797380.730378,"01/10/2024, 17:43:00.730378",67,74.0
130,CASA,-92,40.6058275,-4.062917833333334,893.8,154301.00,1727797382.111872,"01/10/2024, 17:43:02.111872",8,75.4
131,MOVISTAR_7F81,-77,40.6058275,-4.062917833333334,893.8,154301.00,1727797382.111872,"01/10/2024, 17:43:02.111872",23,75.4
132,MOVISTAR_PLUS_7F81,-77,40.6058275,-4.062917833333334,893.8,154301.00,1727797382.111872,"01/10/2024, 17:43:02.111872",23,75.4
133,MOVISTAR_7F81,-69,40.6058275,-4.062917833333334,893.8,154301.00,1727797382.111872,"01/10/2024, 17:43:02.111872",31,75.4
134,Zyxel_09A2,-34,40.6058275,-4.062917833333334,893.8,154301.00,1727797382.111872,"01/10/2024, 17:43:02.111872",66,75.4
135,CASA,-92,40.6058275,-4.062917833333334,893.8,154302.00,1727797383.496592,"01/10/2024, 17:43:03.496592",8,76.8
136,MOVISTAR_7F81,-77,40.6058275,-4.062917833333334,893.8,154302.00,1727797383.496592,"01/10/2024, 17:43:03.496592",23,76.8
137,MOVISTAR_PLUS_7F81,-77,40.6058275,-4.062917833333334,893.8,154302.00,1727797383.496592,"01/10/2024, 17:43:03.496592",23,76.8
138,MOVISTAR_7F81,-69,40.6058275,-4.062917833333334,893.8,154302.00,1727797383.496592,"01/10/2024, 17:43:03.496592",31,76.8
139,Zyxel_09A2,-34,40.6058275,-4.062917833333334,893.8,154302.00,1727797383.496592,"01/10/2024, 17:43:03.496592",66,76.8
140,CASA,-92,40.60582766666667,-4.062918166666667,893.7,154305.00,1727797386.392086,"01/10/2024, 17:43:06.392086",8,79.7
141,MOVISTAR_7F81,-77,40.60582766666667,-4.062918166666667,893.7,154305.00,1727797386.392086,"01/10/2024, 17:43:06.392086",23,79.7
142,MOVISTAR_PLUS_7F81,-77,40.60582766666667,-4.062918166666667,893.7,154305.00,1727797386.392086,"01/10/2024, 17:43:06.392086",23,79.7
143,MOVISTAR_7F81,-71,40.60582766666667,-4.062918166666667,893.7,154305.00,1727797386.392086,"01/10/2024, 17:43:06.392086",29,79.7
144,Zyxel_09A2,-35,40.60582766666667,-4.062918166666667,893.7,154305.00,1727797386.392086,"01/10/2024, 17:43:06.392086",65,79.7
145,CASA,-92,40.60582733333333,-4.0629185,893.6,154308.00,1727797387.977019,"01/10/2024, 17:43:07.977019",8,81.2
146,MOVISTAR_PLUS_7F81,-77,40.60582733333333,-4.0629185,893.6,154308.00,1727797387.977019,"01/10/2024, 17:43:07.977019",23,81.2
147,MOVISTAR_7F81,-76,40.60582733333333,-4.0629185,893.6,154308.00,1727797387.977019,"01/10/2024, 17:43:07.977019",24,81.2
148,MOVISTAR_7F81,-73,40.60582733333333,-4.0629185,893.6,154308.00,1727797387.977019,"01/10/2024, 17:43:07.977019",27,81.2
149,Zyxel_09A2,-27,40.60582733333333,-4.0629185,893.6,154308.00,1727797387.977019,"01/10/2024, 17:43:07.977019",73,81.2
150,CASA,-89,40.605827166666664,-4.062918666666667,893.6,154309.00,1727797389.361948,"01/10/2024, 17:43:09.361948",11,82.6
151,MOVISTAR_7F81,-77,40.605827166666664,-4.062918666666667,893.6,154309.00,1727797389.361948,"01/10/2024, 17:43:09.361948",23,82.6
152,MOVISTAR_PLUS_7F81,-77,40.605827166666664,-4.062918666666667,893.6,154309.00,1727797389.361948,"01/10/2024, 17:43:09.361948",23,82.6
153,MOVISTAR_7F81,-73,40.605827166666664,-4.062918666666667,893.6,154309.00,1727797389.361948,"01/10/2024, 17:43:09.361948",27,82.6
154,Zyxel_09A2,-34,40.605827166666664,-4.062918666666667,893.6,154309.00,1727797389.361948,"01/10/2024, 17:43:09.361948",66,82.6
155,CASA,-89,40.605827166666664,-4.062918833333334,893.6,154310.00,1727797390.748607,"01/10/2024, 17:43:10.748607",11,84.0
156,MOVISTAR_7F81,-77,40.605827166666664,-4.062918833333334,893.6,154310.00,1727797390.748607,"01/10/2024, 17:43:10.748607",23,84.0
157,MOVISTAR_PLUS_7F81,-77,40.605827166666664,-4.062918833333334,893.6,154310.00,1727797390.748607,"01/10/2024, 17:43:10.748607",23,84.0
158,MOVISTAR_7F81,-71,40.605827166666664,-4.062918833333334,893.6,154310.00,1727797390.748607,"01/10/2024, 17:43:10.748607",29,84.0
159,Zyxel_09A2,-27,40.605827166666664,-4.062918833333334,893.6,154310.00,1727797390.748607,"01/10/2024, 17:43:10.748607",73,84.0
160,CASA,-89,40.60582683333333,-4.062919,893.4,154312.00,1727797392.137477,"01/10/2024, 17:43:12.137477",11,85.4
161,MOVISTAR_7F81,-77,40.60582683333333,-4.062919,893.4,154312.00,1727797392.137477,"01/10/2024, 17:43:12.137477",23,85.4
162,MOVISTAR_PLUS_7F81,-77,40.60582683333333,-4.062919,893.4,154312.00,1727797392.137477,"01/10/2024, 17:43:12.137477",23,85.4
163,MOVISTAR_7F81,-71,40.60582683333333,-4.062919,893.4,154312.00,1727797392.137477,"01/10/2024, 17:43:12.137477",29,85.4
164,Zyxel_09A2,-33,40.60582683333333,-4.062919,893.4,154312.00,1727797392.137477,"01/10/2024, 17:43:12.137477",67,85.4
165,CASA,-89,40.6058265,-4.062919166666667,893.3,154314.00,1727797394.925199,"01/10/2024, 17:43:14.925199",11,88.2
166,MOVISTAR_7F81,-77,40.6058265,-4.062919166666667,893.3,154314.00,1727797394.925199,"01/10/2024, 17:43:14.925199",23,88.2
167,MOVISTAR_PLUS_7F81,-77,40.6058265,-4.062919166666667,893.3,154314.00,1727797394.925199,"01/10/2024, 17:43:14.925199",23,88.2
168,MOVISTAR_7F81,-71,40.6058265,-4.062919166666667,893.3,154314.00,1727797394.925199,"01/10/2024, 17:43:14.925199",29,88.2
169,Zyxel_09A2,-31,40.6058265,-4.062919166666667,893.3,154314.00,1727797394.925199,"01/10/2024, 17:43:14.925199",69,88.2
170,CASA,-89,40.60582616666667,-4.062919333333333,893.2,154316.00,1727797396.712906,"01/10/2024, 17:43:16.712906",11,90.0
171,MOVISTAR_7F81,-73,40.60582616666667,-4.062919333333333,893.2,154316.00,1727797396.712906,"01/10/2024, 17:43:16.712906",27,90.0
172,MOVISTAR_PLUS_7F81,-73,40.60582616666667,-4.062919333333333,893.2,154316.00,1727797396.712906,"01/10/2024, 17:43:16.712906",27,90.0
173,MOVISTAR_7F81,-71,40.60582616666667,-4.062919333333333,893.2,154316.00,1727797396.712906,"01/10/2024, 17:43:16.712906",29,90.0
174,Zyxel_09A2,-31,40.60582616666667,-4.062919333333333,893.2,154316.00,1727797396.712906,"01/10/2024, 17:43:16.712906",69,90.0
175,CASA,-89,40.605826,-4.062919333333333,893.1,154317.00,1727797398.207641,"01/10/2024, 17:43:18.207641",11,91.5
176,MOVISTAR_PLUS_7F81,-77,40.605826,-4.062919333333333,893.1,154317.00,1727797398.207641,"01/10/2024, 17:43:18.207641",23,91.5
177,MOVISTAR_7F81,-76,40.605826,-4.062919333333333,893.1,154317.00,1727797398.207641,"01/10/2024, 17:43:18.207641",24,91.5
178,MOVISTAR_7F81,-70,40.605826,-4.062919333333333,893.1,154317.00,1727797398.207641,"01/10/2024, 17:43:18.207641",30,91.5
179,Zyxel_09A2,-30,40.605826,-4.062919333333333,893.1,154317.00,1727797398.207641,"01/10/2024, 17:43:18.207641",70,91.5
180,CASA,-89,40.605825833333334,-4.062919666666667,893.0,154319.00,1727797399.699061,"01/10/2024, 17:43:19.699061",11,93.0
181,MOVISTAR_PLUS_7F81,-77,40.605825833333334,-4.062919666666667,893.0,154319.00,1727797399.699061,"01/10/2024, 17:43:19.699061",23,93.0
182,MOVISTAR_7F81,-76,40.605825833333334,-4.062919666666667,893.0,154319.00,1727797399.699061,"01/10/2024, 17:43:19.699061",24,93.0
183,MOVISTAR_7F81,-70,40.605825833333334,-4.062919666666667,893.0,154319.00,1727797399.699061,"01/10/2024, 17:43:19.699061",30,93.0
184,Zyxel_09A2,-41,40.605825833333334,-4.062919666666667,893.0,154319.00,1727797399.699061,"01/10/2024, 17:43:19.699061",59,93.0
185,CASA,-89,40.60582566666667,-4.062919833333333,893.0,154320.00,1727797401.19094,"01/10/2024, 17:43:21.190940",11,94.4
186,MOVISTAR_7F81,-76,40.60582566666667,-4.062919833333333,893.0,154320.00,1727797401.19094,"01/10/2024, 17:43:21.190940",24,94.4
187,MOVISTAR_PLUS_7F81,-76,40.60582566666667,-4.062919833333333,893.0,154320.00,1727797401.19094,"01/10/2024, 17:43:21.190940",24,94.4
188,MOVISTAR_7F81,-70,40.60582566666667,-4.062919833333333,893.0,154320.00,1727797401.19094,"01/10/2024, 17:43:21.190940",30,94.4
189,Zyxel_09A2,-27,40.60582566666667,-4.062919833333333,893.0,154320.00,1727797401.19094,"01/10/2024, 17:43:21.190940",73,94.4
190,CASA,-89,40.605825,-4.06292,892.8,154323.00,1727797403.980035,"01/10/2024, 17:43:23.980035",11,97.2
